,img_id_A,img_id_B,target
2007,0491a_num4.png,0491b_num1.png,1
2008,0090a_num1.png,0097b_num4.png,0
2009,1066b_num3.png,1066c_num4.png,1
2010,0341a_num4.png,0341b_num4.png,1
2011,0600a_num1.png,0600b_num3.png,1
2012,1110a_num2.png,1110c_num2.png,1
2013,0946b_num4.png,0946c_num6.png,1
2014,0518a_num1.png,0526c_num1.png,0
2015,1212a_num1.png,1231b_num5.png,0
2016,1004a_num1.png,1052c_num1.png,0
2017,1142a_num5.png,1142c_num3.png,1
2018,0481a_num1.png,0491c_num3.png,0
2019,1446a_num2.png,1493b_num4.png,0
2020,0505a_num2.png,0505b_num3.png,1
2021,1472c_num1.png,1495b_num6.png,0
2022,1073a_num1.png,1074b_num2.png,0
2023,0440a_num1.png,0475b_num2.png,0
2024,0319a_num1.png,0373a_num2.png,0
2025,0675a_num1.png,0683c_num4.png,0
2026,1145a_num1.png,1145a_num4.png,1
2027,0460b_num4.png,0460c_num5.png,1
2028,0215b_num2.png,0215c_num1.png,1
2029,1143a_num1.png,1185c_num6.png,0
2030,0064a_num1.png,0069c_num1.png,0
2031,0394a_num2.png,0435a_num3.png,0
2032,0397a_num2.png,0397c_num3.png,1
2033,1290b_num1.png,1290c_num2.png,1
2034,0604b_num1.png,0604c_num1.png,1
2035,0692bb_num2.png,0692cc_num1.png,1
2036,0484a_num1.png,0504c_num4.png,0
2037,0823a_num1.png,0855a_num4.png,0
2038,0332a_num1.png,0351b_num2.png,0
2039,0226a_num2.png,0232c_num1.png,0
2040,1345b_num3.png,1345c_num2.png,1
2041,0038a_num2.png,0038a_num4.png,1
2042,0655a_num1.png,0698a_num5.png,0
2043,1408a_num1.png,1435a_num2.png,0
2044,0381a_num1.png,0386a_num2.png,0
2045,0973a_num1.png,1016b_num1.png,0
2046,0514a_num1.png,0522b_num3.png,0
2047,0635a_num1.png,0667a_num6.png,0
2048,0546a_num1.png,0581c_num2.png,0
2049,0060a_num1.png,0095a_num1.png,0
2050,0955b_num2.png,0955c_num6.png,1
2051,0472a_num1.png,0492c_num1.png,0
2052,0989c_num3.png,0989c_num5.png,1
2053,0654a_num1.png,0694a_num1.png,0
2054,0251a_num1.png,0300a_num3.png,0
2055,0338a_num6.png,0338b_num3.png,1
2056,0470a_num1.png,0480a_num2.png,0
2057,0701a_num1.png,0731c_num1.png,0
2058,1145a_num1.png,1193c_num1.png,0
2059,0449a_num1.png,0449c_num6.png,1
2060,0310a_num1.png,0325b_num3.png,0
2061,0521a_num4.png,0521b_num2.png,1
2062,1292a_num1.png,1306c_num2.png,0
2063,0739a_num1.png,0755b_num2.png,0
2064,1396a_num1.png,1400cc_num2.png,0
2065,1445a_num1.png,1501a_num3.png,0
2066,0226c_num2.png,0226c_num3.png,1
2067,0334a_num1.png,0384b_num4.png,0
2068,0149a_num3.png,0149c_num4.png,1
2069,0596a_num1.png,0624b_num1.png,0
2070,0984a_num3.png,0984c_num2.png,1
2071,0601a_num1.png,0601a_num3.png,1
2072,0145c_num1.png,0145c_num5.png,1
2073,1488a_num1.png,1511c_num2.png,0
2074,1098b_num3.png,1098c_num5.png,1
2075,1011a_num1.png,1056c_num2.png,0
2076,1129a_num1.png,1147c_num1.png,0
2077,0239a_num1.png,0278b_num3.png,0
2078,1016a_num1.png,1041c_num1.png,0
2079,1427a_num1.png,1427c_num1.png,1
2080,1176a_num2.png,1176c_num4.png,1
2081,1161a_num1.png,1203b_num5.png,0
2082,1476a_num1.png,1492a_num2.png,0
2083,1113a_num1.png,1140c_num3.png,0
2084,1145c_num4.png,1145c_num6.png,1
2085,1037a_num1.png,1055b_num1.png,0
2086,0957a_num3.png,0957c_num6.png,1
2087,1289c_num5.png,1289c_num6.png,1
2088,1356b_num1.png,1356c_num3.png,1
2089,0452a_num1.png,0466a_num2.png,0
2090,0397b_num3.png,0397c_num6.png,1
2091,0358a_num1.png,0383cc_num1.png,0
2092,0600b_num2.png,0600b_num4.png,1
2093,0141a_num2.png,0177a_num1.png,0
2094,0081c_num1.png,0084a_num3.png,0
2095,0562a_num1.png,0568b_num2.png,0
2096,0854c_num1.png,0854c_num3.png,1
2097,0581b_num1.png,0581b_num3.png,1
2098,0275a_num1.png,0327b_num1.png,0
2099,0254a_num1.png,0306b_num2.png,0
2100,0312b_num1.png,0312b_num5.png,1
2101,0163b_num1.png,0163c_num3.png,1
2102,0062a_num1.png,0105a_num1.png,0
2103,1140a_num5.png,1140c_num1.png,1
2104,1024c_num1.png,1024c_num3.png,1
2105,1085a_num2.png,1085c_num5.png,1
2106,1287b_num1.png,1287b_num4.png,1
2107,0669a_num3.png,0669c_num2.png,1
2108,0236b_num2.png,0236b_num3.png,1
2109,0460b_num4.png,0460c_num1.png,1
2110,1295a_num1.png,1320c_num2.png,0
2111,0323a_num1.png,0350c_num4.png,0
2112,0367a_num1.png,0399b_num1.png,0
2113,0068a_num2.png,0068b_num6.png,1
2114,0454a_num1.png,0454c_num4.png,1
2115,0008b_num2.png,0008c_num3.png,1
2116,0077c_num1.png,0077c_num2.png,1
2117,0213b_num1.png,0213b_num2.png,1
2118,0825a_num2.png,0825b_num4.png,1
2119,0699a_num6.png,0699c_num6.png,1
2120,0560a_num2.png,0560c_num3.png,1
2121,0449b_num5.png,0449c_num2.png,1
2122,1196a_num1.png,1208c_num3.png,0
2123,1418a_num1.png,1437a_num4.png,0
2124,0260a_num1.png,0312b_num5.png,0
2125,0308a_num1.png,0343a_num2.png,0
2126,0931c_num4.png,0931c_num5.png,1
2127,1165c_num2.png,1165c_num5.png,1
2128,0994a_num1.png,0994a_num2.png,1
2129,1066b_num1.png,1100b_num2.png,0
2130,1324a_num1.png,1359a_num1.png,0
2131,0293a_num1.png,0328c_num7.png,0
2132,0798a_num1.png,0819b_num5.png,0
2133,1039a_num1.png,1039c_num1.png,1
2134,1266b_num3.png,1266c_num3.png,1
2135,0553a_num1.png,0577a_num1.png,0
2136,0004a_num3.png,0004b_num3.png,1
2137,0026a_num1.png,0070a_num2.png,0
2138,1424a_num1.png,1483c_num2.png,0
2139,1426a_num1.png,1463b_num2.png,0
2140,0327b_num2.png,0327b_num5.png,1
2141,1334aa_num1.png,1363b_num2.png,0
2142,0690b_num2.png,0690c_num2.png,1
2143,1424a_num3.png,1424b_num4.png,1
2144,1339b_num5.png,1339c_num2.png,1
2145,0793a_num1.png,0836a_num2.png,0
2146,0510a_num2.png,0510b_num6.png,1
2147,0904a_num5.png,0904c_num2.png,1
2148,0640a_num1.png,0654a_num1.png,0
2149,1293c_num1.png,1344a_num5.png,0
2150,0722a_num3.png,0722b_num1.png,1
2151,1439a_num1.png,1449c_num1.png,0
2152,1473a_num1.png,1495a_num4.png,0
2153,1187a_num1.png,1209c_num1.png,0
2154,0177b_num3.png,0177c_num2.png,1
2155,1151a_num1.png,1192b_num1.png,0
2156,1365a_num1.png,1381a_num1.png,0
2157,0829a_num1.png,0857a_num4.png,0
2158,0879a_num1.png,0910a_num3.png,0
2159,0057a_num1.png,0104c_num2.png,0
2160,0423a_num1.png,0447c_num2.png,0
2161,0751b_num1.png,0751c_num2.png,1
2162,0121a_num1.png,0136b_num3.png,0
2163,0025c_num3.png,0025c_num4.png,1
2164,0889a_num4.png,0889c_num1.png,1
2165,0236a_num1.png,0259b_num1.png,0
2166,0725c_num1.png,0725c_num3.png,1
2167,1180b_num2.png,1180c_num2.png,1
2168,0451b_num4.png,0451c_num1.png,1
2169,0095a_num1.png,0143b_num3.png,0
2170,1496a_num1.png,1541a_num1.png,0
2171,0307a_num1.png,0363c_num1.png,0
2172,0339a_num1.png,0343a_num3.png,0
2173,0903a_num1.png,0947b_num3.png,0
2174,0053a_num1.png,0065a_num8.png,0
2175,1364a_num1.png,1364b_num2.png,1
2176,0646a_num2.png,0646c_num4.png,1
2177,1498a_num1.png,1541c_num1.png,0
2178,0095a_num1.png,0127b_num4.png,0
2179,0775aa_num1.png,0784b_num3.png,0
2180,0011b_num1.png,0011c_num3.png,1
2181,1089a_num3.png,1089c_num4.png,1
2182,0723a_num1.png,0730b_num2.png,0
2183,0425b_num1.png,0442b_num1.png,0
2184,1454a_num3.png,1454c_num1.png,1
2185,0866b_num4.png,0866c_num4.png,1
2186,0364c_num1.png,0364c_num2.png,1
2187,1374a_num1.png,1432b_num3.png,0
2188,0059a_num1.png,0068b_num5.png,0
2189,0260a_num1.png,0284c_num3.png,0
2190,1197a_num1.png,1221a_num4.png,0
2191,0506b_num1.png,0531c_num3.png,0
2192,0697a_num1.png,0697b_num1.png,1
2193,1362a_num1.png,1374c_num1.png,0
2194,0869a_num1.png,0906c_num1.png,0
2195,1249a_num1.png,1249c_num1.png,1
2196,0976a_num3.png,0976c_num2.png,1
2197,1118a_num1.png,1136c_num2.png,0
2198,0526b_num1.png,0534c_num1.png,0
2199,0110a_num1.png,0134c_num2.png,0
2200,1547b_num1.png,1549b_num2.png,0
2201,0366a_num1.png,0374a_num1.png,0
2202,1126b_num1.png,1169b_num4.png,0
2203,1154a_num1.png,1162c_num1.png,0
2204,0047a_num1.png,0069b_num1.png,0
2205,0911bb_num1.png,0911c_num2.png,1
2206,1148a_num4.png,1148b_num4.png,1
2207,0982a_num1.png,0985c_num4.png,0
2208,0169a_num1.png,0169b_num2.png,1
2209,0867b_num1.png,0867c_num3.png,1
2210,0063b_num1.png,0063b_num5.png,1
2211,1505b_num1.png,1548a_num2.png,0
2212,1302a_num1.png,1333a_num3.png,0
2213,1148c_num1.png,1148c_num6.png,1
2214,0016a_num2.png,0061c_num1.png,0
2215,0351a_num1.png,0351b_num3.png,1
2216,0631a_num1.png,0659c_num3.png,0
2217,0010b_num1.png,0039c_num2.png,0
2218,1440b_num2.png,1490a_num1.png,0
2219,0588a_num1.png,0588c_num2.png,1
2220,1093b_num2.png,1093c_num3.png,1
2221,0825a_num1.png,0825c_num4.png,1
2222,0904a_num5.png,0904c_num3.png,1
2223,0427b_num5.png,0427c_num1.png,1
2224,1494a_num1.png,1519b_num2.png,0
2225,1226a_num1.png,1228c_num3.png,0
2226,0302a_num3.png,0302a_num5.png,1
2227,0841b_num6.png,0841c_num5.png,1
2228,0446a_num2.png,0446b_num1.png,1
2229,0034a_num1.png,0091a_num3.png,0
2230,0998a_num1.png,0998b_num5.png,1
2231,0091b_num6.png,0091b_num8.png,1
2232,0810a_num1.png,0810b_num1.png,1
2233,0068a_num1.png,0068b_num4.png,1
2234,0002b_num1.png,0002b_num2.png,1
2235,1029c_num2.png,1029c_num6.png,1
2236,0504c_num3.png,0504c_num4.png,1
2237,0660a_num1.png,0684b_num2.png,0
2238,0913a_num1.png,0961cc_num2.png,0
2239,0357a_num1.png,0410c_num1.png,0
2240,1209a_num4.png,1209a_num5.png,1
2241,1507a_num3.png,1507c_num2.png,1
2242,1388a_num1.png,1436a_num1.png,0
2243,0830a_num1.png,0830a_num3.png,1
2244,0455a_num3.png,0455aa_num1.png,1
2245,0391a_num2.png,0397c_num5.png,0
2246,0869a_num2.png,0869b_num3.png,1
2247,1275a_num1.png,1324a_num3.png,0
2248,1522a_num1.png,1527cc_num1.png,0
2249,0384b_num4.png,0384c_num1.png,1
2250,0003a_num3.png,0003b_num4.png,1
2251,1140b_num1.png,1140c_num3.png,1
2252,0089b_num1.png,0089bb_num2.png,1
2253,0570b_num2.png,0570c_num5.png,1
2254,1447a_num1.png,1511a_num2.png,0
2255,0657a_num1.png,0680aa_num1.png,0
2256,1112c_num5.png,1112c_num7.png,1
2257,0100a_num1.png,0100c_num2.png,1
2258,0685a_num1.png,0685b_num1.png,1
2259,0642a_num1.png,0645a_num1.png,0
2260,0472a_num1.png,0502b_num6.png,0
2261,0255a_num3.png,0255c_num3.png,1
2262,0102a_num1.png,0127b_num6.png,0
2263,0646c_num1.png,0646c_num3.png,1
2264,0485a_num1.png,0513b_num4.png,0
2265,1028a_num1.png,1056c_num1.png,0
2266,1496a_num1.png,1504cc_num1.png,0
2267,0116b_num1.png,0116c_num1.png,1
2268,0902b_num1.png,0902b_num4.png,1
2269,0839a_num1.png,0846b_num1.png,0
2270,0191a_num6.png,0191a_num7.png,1
2271,1111a_num6.png,1111c_num6.png,1
2272,1391a_num1.png,1438a_num4.png,0
2273,0030b_num4.png,0030c_num2.png,1
2274,1501b_num3.png,1501b_num6.png,1
2275,0155a_num1.png,0183c_num2.png,0
2276,0810b_num5.png,0810c_num3.png,1
2277,0662a_num1.png,0686a_num3.png,0
2278,0221b_num1.png,0221cc_num1.png,1
2279,1543b_num1.png,1543b_num2.png,1
2280,0567a_num1.png,0589a_num1.png,0
2281,0392c_num1.png,0392c_num3.png,1
2282,0471a_num2.png,0505c_num3.png,0
2283,0192a_num4.png,0192c_num4.png,1
2284,1359a_num1.png,1395b_num4.png,0
2285,0612a_num1.png,0657c_num4.png,0
2286,1170a_num1.png,1189c_num1.png,0
2287,0449a_num2.png,0449b_num4.png,1
2288,0761a_num2.png,0788c_num3.png,0
2289,1157a_num1.png,1164c_num1.png,0
2290,0866a_num1.png,0866b_num4.png,1
2291,1147a_num1.png,1182b_num1.png,0
2292,1172b_num3.png,1208a_num2.png,0
2293,0820b_num4.png,0820b_num5.png,1
2294,0166a_num1.png,0173c_num3.png,0
2295,0953c_num3.png,0953c_num5.png,1
2296,0250a_num1.png,0280b_num1.png,0
2297,1349a_num4.png,1349b_num4.png,1
2298,1020a_num1.png,1025a_num1.png,0
2299,1104a_num2.png,1104c_num3.png,1
2300,0279a_num4.png,0279c_num4.png,1
2301,1342a_num1.png,1389a_num2.png,0
2302,0502a_num3.png,0502c_num3.png,1
2303,1486a_num1.png,1530b_num3.png,0
2304,0786a_num1.png,0794a_num1.png,0
2305,0404c_num2.png,0423b_num5.png,0
2306,0259a_num1.png,0292c_num4.png,0
2307,1154a_num5.png,1154b_num6.png,1
2308,0962a_num3.png,0962c_num5.png,1
2309,0200a_num2.png,0200b_num7.png,1
2310,0724a_num5.png,0724b_num1.png,1
2311,0258a_num1.png,0266b_num1.png,0
2312,0927a_num1.png,0960c_num6.png,0
2313,0808a_num1.png,0849a_num4.png,0
2314,0444a_num2.png,0496c_num2.png,0
2315,1186a_num1.png,1186c_num3.png,1
2316,0960a_num2.png,0989a_num1.png,0
2317,1200a_num2.png,1222a_num2.png,0
2318,0186a_num2.png,0191c_num5.png,0
2319,1242a_num1.png,1242a_num4.png,1
2320,0973a_num1.png,0987a_num5.png,0
2321,0902a_num1.png,0914c_num4.png,0
2322,0186a_num2.png,0237c_num1.png,0
2323,0507a_num7.png,0507b_num3.png,1
2324,1006c_num3.png,1006c_num4.png,1
2325,0842a_num2.png,0855a_num3.png,0
2326,0376b_num1.png,0376b_num4.png,1
2327,1363a_num1.png,1411c_num5.png,0
2328,0649b_num1.png,0700b_num3.png,0
2329,0698c_num5.png,0698c_num6.png,1
2330,1391c_num1.png,1391c_num2.png,1
2331,1345a_num1.png,1369a_num1.png,0
2332,0013a_num1.png,0026b_num4.png,0
2333,0556b_num5.png,0556c_num2.png,1
2334,0122a_num6.png,0122c_num2.png,1
2335,1450a_num1.png,1494b_num1.png,0
2336,1255a_num1.png,1310b_num3.png,0
2337,1068b_num1.png,1068bb_num2.png,1
2338,0847a_num3.png,0847b_num1.png,1
2339,0827a_num1.png,0852cc_num1.png,0
2340,0356a_num1.png,0376c_num1.png,0
2341,0504a_num1.png,0507c_num1.png,0
2342,0810a_num3.png,0810b_num1.png,1
2343,0605a_num3.png,0605c_num3.png,1
2344,0273a_num1.png,0293c_num4.png,0
2345,1323c_num2.png,1323c_num4.png,1
2346,0233a_num1.png,0237b_num6.png,0
2347,0556b_num2.png,0556b_num5.png,1
2348,0677a_num1.png,0677aa_num1.png,1
2349,0816a_num1.png,0849a_num5.png,0
2350,1381aa_num3.png,1381b_num2.png,1
2351,0144a_num1.png,0182a_num1.png,0
2352,1086b_num2.png,1086b_num4.png,1
2353,0207a_num1.png,0217f_num2.png,0
2354,1566a_num2.png,1566c_num2.png,1
2355,0837a_num1.png,0871c_num1.png,0
2356,0408a_num3.png,0408b_num2.png,1
2357,1171a_num3.png,1171b_num1.png,1
2358,1287a_num1.png,1287b_num5.png,1
2359,0705a_num1.png,0744b_num3.png,0
2360,0172c_num3.png,0172cc_num3.png,1
2361,1408a_num3.png,1408b_num4.png,1
2362,0734a_num2.png,0734b_num3.png,1
2363,0265a_num1.png,0312c_num4.png,0
2364,0953a_num1.png,0986b_num2.png,0
2365,0875a_num1.png,0896b_num2.png,0
2366,0895a_num3.png,0895c_num1.png,1
2367,1146b_num4.png,1146c_num5.png,1
2368,0752b_num3.png,0752b_num4.png,1
2369,1224b_num1.png,1224c_num2.png,1
2370,0397a_num1.png,0439aa_num1.png,0
2371,0551a_num1.png,0551c_num1.png,1
2372,0213a_num2.png,0213b_num2.png,1
2373,0615a_num1.png,0640c_num1.png,0
2374,1166b_num5.png,1166c_num2.png,1
2375,0165b_num1.png,0165c_num1.png,1
2376,0200c_num1.png,0200c_num4.png,1
2377,1052a_num2.png,1052a_num4.png,1
2378,1145b_num3.png,1145c_num4.png,1
2379,0780b_num3.png,0780c_num6.png,1
2380,1097a_num1.png,1112b_num3.png,0
2381,1387a_num2.png,1387c_num1.png,1
2382,0453a_num1.png,0466a_num2.png,0
2383,1165b_num2.png,1165c_num2.png,1
2384,0827a_num5.png,0827b_num6.png,1
2385,1356c_num1.png,1356c_num5.png,1
2386,0315a_num1.png,0328a_num4.png,0
2387,1438a_num1.png,1438a_num4.png,1
2388,0376a_num3.png,0376a_num5.png,1
2389,0372a_num1.png,0405a_num5.png,0
2390,0216a_num1.png,0224b_num1.png,0
2391,0940a_num1.png,0977aa_num1.png,0
2392,0592a_num3.png,0592c_num1.png,1
2393,0337a_num6.png,0337b_num6.png,1
2394,0867b_num5.png,0867c_num1.png,1
2395,0687a_num1.png,0687a_num5.png,1
2396,0503a_num1.png,0527c_num9.png,0
2397,0181a_num1.png,0202b_num2.png,0
2398,0286b_num1.png,0286c_num2.png,1
2399,1175a_num1.png,1188a_num1.png,0
2400,0975a_num1.png,0996c_num1.png,0
2401,0765b_num2.png,0765c_num5.png,1
2402,0101a_num1.png,0143c_num1.png,0
2403,1391a_num1.png,1437b_num3.png,0
2404,0950aa_num1.png,0950b_num2.png,1
2405,1003a_num2.png,1038b_num1.png,0
2406,1116b_num5.png,1116c_num6.png,1
2407,0626a_num1.png,0650b_num4.png,0
2408,0156a_num1.png,0157a_num3.png,0
2409,0048a_num4.png,0048a_num5.png,1
2410,0830a_num1.png,0843b_num1.png,0
2411,0461a_num1.png,0467b_num3.png,0
2412,1318b_num7.png,1318c_num3.png,1
2413,0215a_num2.png,0215a_num3.png,1
2414,0794a_num1.png,0827b_num1.png,0
2415,0658a_num1.png,0707b_num4.png,0
2416,0946a_num1.png,0946b_num4.png,1
2417,0050a_num1.png,0085c_num2.png,0
2418,1253a_num1.png,1309c_num2.png,0
2419,0416a_num1.png,0448a_num1.png,0
2420,1439a_num1.png,1439c_num1.png,1
2421,0845a_num1.png,0855c_num2.png,0
2422,0327c_num4.png,0327c_num7.png,1
2423,0569b_num3.png,0569c_num2.png,1
2424,0905a_num1.png,0939b_num1.png,0
2425,0222a_num2.png,0232c_num2.png,0
2426,1417a_num1.png,1445a_num3.png,0
2427,0285a_num1.png,0328c_num6.png,0
2428,0127a_num1.png,0156c_num1.png,0
2429,0202a_num1.png,0219c_num3.png,0
2430,0008a_num1.png,0049a_num1.png,0
2431,1385b_num4.png,1385c_num5.png,1
2432,0939a_num2.png,0939c_num5.png,1
2433,1141b_num2.png,1141b_num4.png,1
2434,1520a_num1.png,1547c_num4.png,0
2435,0290c_num1.png,0290c_num4.png,1
2436,0641a_num1.png,0692bb_num2.png,0
2437,1314b_num5.png,1314b_num7.png,1
2438,0692bb_num1.png,0692cc_num2.png,1
2439,0552a_num1.png,0552b_num1.png,1
2440,1327a_num1.png,1345c_num5.png,0
2441,0190a_num1.png,0242c_num1.png,0
2442,1549a_num1.png,1549a_num2.png,1
2443,0187a_num1.png,0187a_num3.png,1
2444,1112a_num1.png,1139b_num2.png,0
2445,0593a_num1.png,0593a_num2.png,1
2446,0387a_num1.png,0436b_num1.png,0
2447,0871c_num4.png,0871c_num5.png,1
2448,1133b_num2.png,1133c_num2.png,1
2449,1474b_num4.png,1474c_num4.png,1
2450,1285a_num2.png,1316a_num3.png,0
2451,0690a_num1.png,0698b_num2.png,0
2452,1448a_num4.png,1448b_num4.png,1
2453,1181a_num1.png,1235a_num3.png,0
2454,0372a_num1.png,0411c_num6.png,0
2455,0979a_num3.png,0979c_num5.png,1
2456,0571b_num1.png,0571c_num3.png,1
2457,1029a_num1.png,1069c_num4.png,0
2458,0809a_num1.png,0840c_num4.png,0
2459,0941b_num3.png,0941c_num4.png,1
2460,0693a_num2.png,0693c_num1.png,1
2461,0297a_num4.png,0297c_num4.png,1
2462,1277a_num2.png,1328b_num4.png,0
2463,0719a_num1.png,0743c_num3.png,0
2464,0524a_num1.png,0570b_num5.png,0
2465,0999a_num1.png,1008b_num5.png,0
2466,1265a_num1.png,1304c_num7.png,0
2467,0053a_num5.png,0053c_num1.png,1
2468,0429a_num1.png,0470a_num2.png,0
2469,1141a_num1.png,1141a_num4.png,1
2470,0469a_num3.png,0469a_num5.png,1
2471,0989a_num1.png,1031c_num2.png,0
2472,0916b_num1.png,0916c_num1.png,1
2473,0861a_num1.png,0872c_num5.png,0
2474,1230a_num3.png,1230c_num1.png,1
2475,0866b_num3.png,0866b_num4.png,1
2476,0424a_num1.png,0468a_num1.png,0
2477,0020b_num2.png,0020c_num1.png,1
2478,0740a_num1.png,0753aa_num1.png,0
2479,1549a_num2.png,1549a_num3.png,1
2480,0806b_num3.png,0806c_num1.png,1
2481,1022a_num1.png,1047a_num3.png,0
2482,1453b_num4.png,1453b_num5.png,1
2483,1333a_num1.png,1333a_num2.png,1
2484,0394a_num2.png,0423b_num1.png,0
2485,1110a_num1.png,1114a_num2.png,0
2486,1501b_num1.png,1501c_num2.png,1
2487,1217a_num1.png,1219b_num1.png,0
2488,0391a_num2.png,0392c_num3.png,0
2489,0917a_num1.png,0951b_num2.png,0
2490,1279a_num2.png,1279c_num7.png,1
2491,0523a_num1.png,0528a_num1.png,0
2492,0579a_num1.png,0630c_num3.png,0
2493,1355b_num1.png,1355b_num5.png,1
2494,0679c_num3.png,0679cc_num1.png,1
2495,1455b_num1.png,1455c_num1.png,1
2496,0274aa_num1.png,0335b_num4.png,0
2497,0720a_num1.png,0738c_num2.png,0
2498,0030a_num2.png,0030c_num4.png,1
2499,1248a_num1.png,1291b_num2.png,0
2500,0640a_num1.png,0641a_num1.png,0
2501,0390a_num1.png,0405a_num6.png,0
2502,1231a_num5.png,1231c_num3.png,1
2503,1270a_num1.png,1270b_num4.png,1
2504,1375a_num1.png,1406a_num2.png,0
2505,1115a_num1.png,1154a_num6.png,0
2506,1289a_num1.png,1294a_num6.png,0
2507,1067a_num1.png,1112a_num6.png,0
2508,0047b_num5.png,0047c_num5.png,1
2509,0307c_num1.png,0307c_num4.png,1
2510,1556a_num3.png,1556c_num5.png,1
2511,0765a_num5.png,0765b_num6.png,1
2512,0962c_num2.png,0962c_num3.png,1
2513,0374a_num1.png,0380c_num1.png,0
2514,0755a_num1.png,0779a_num1.png,0
2515,0087a_num3.png,0087c_num4.png,1
2516,0405a_num1.png,0405b_num3.png,1
2517,1152a_num4.png,1152b_num1.png,1
2518,0016c_num3.png,0016c_num4.png,1
2519,0737a_num2.png,0737a_num3.png,1
2520,0470a_num1.png,0470b_num1.png,1
2521,0931a_num1.png,0931c_num5.png,1
2522,1053a_num2.png,1108b_num1.png,0
2523,0414a_num1.png,0455a_num1.png,0
2524,1374a_num1.png,1374a_num7.png,1
2525,1154a_num1.png,1179c_num5.png,0
2526,0160a_num1.png,0202a_num1.png,0
2527,1317a_num1.png,1324aa_num1.png,0
2528,0419a_num1.png,0458b_num1.png,0
2529,0560a_num1.png,0599c_num7.png,0
2530,1454a_num1.png,1491a_num1.png,0
2531,0019aa_num2.png,0019c_num3.png,1
2532,0959b_num2.png,0959c_num4.png,1
2533,0585a_num1.png,0624a_num3.png,0
2534,0401a_num1.png,0401b_num5.png,1
2535,0830a_num1.png,0861a_num2.png,0
2536,0720a_num1.png,0759c_num4.png,0
2537,0703a_num1.png,0734b_num1.png,0
2538,1103a_num2.png,1121c_num1.png,0
2539,0960a_num3.png,0960c_num3.png,1
2540,0679aa_num1.png,0679b_num2.png,1
2541,0063a_num2.png,0063a_num3.png,1
2542,1102a_num1.png,1144a_num1.png,0
2543,1494b_num1.png,1494c_num2.png,1
2544,0779b_num4.png,0779c_num4.png,1
2545,0165aa_num1.png,0165cc_num1.png,1
2546,1374a_num1.png,1374c_num2.png,1
2547,1513a_num1.png,1557c_num1.png,0
2548,0953a_num5.png,0953c_num1.png,1
2549,0993a_num5.png,0993b_num5.png,1
2550,1521a_num1.png,1552a_num4.png,0
2551,0145a_num1.png,0188c_num2.png,0
2552,0672a_num1.png,0687a_num6.png,0
2553,0148a_num1.png,0164a_num1.png,0
2554,0004b_num2.png,0004c_num2.png,1
2555,0959c_num1.png,0959c_num3.png,1
2556,0089cc_num1.png,0089cc_num2.png,1
2557,0864a_num2.png,0864b_num5.png,1
2558,0535b_num7.png,0535c_num4.png,1
2559,0191c_num3.png,0191c_num6.png,1
2560,0855a_num1.png,0907b_num5.png,0
2561,0452a_num1.png,0453c_num2.png,0
2562,1203b_num1.png,1203c_num5.png,1
2563,1007a_num1.png,1048a_num4.png,0
2564,0440a_num1.png,0477a_num1.png,0
2565,0406a_num1.png,0457c_num1.png,0
2566,1106a_num1.png,1141a_num1.png,0
2567,1234a_num1.png,1250b_num4.png,0
2568,0295c_num1.png,0326b_num1.png,0
2569,1355b_num1.png,1355c_num5.png,1
2570,0697a_num4.png,0697b_num5.png,1
2571,1437a_num1.png,1437b_num5.png,1
2572,0071a_num1.png,0071b_num2.png,1
2573,0626a_num1.png,0683b_num4.png,0
2574,0636a_num1.png,0688a_num2.png,0
2575,0155a_num1.png,0182c_num1.png,0
2576,0937b_num1.png,0946b_num4.png,0
2577,0818b_num5.png,0818b_num6.png,1
2578,0758a_num1.png,0789a_num1.png,0
2579,0234b_num2.png,0234c_num2.png,1
2580,0323a_num1.png,0349a_num3.png,0
2581,1487a_num1.png,1543b_num4.png,0
2582,0832a_num4.png,0832c_num3.png,1
2583,0764b_num1.png,0764c_num1.png,1
2584,1158a_num1.png,1178b_num4.png,0
2585,1031a_num1.png,1036a_num3.png,0
2586,0172aa_num1.png,0172bb_num1.png,1
2587,0987a_num1.png,1038b_num4.png,0
2588,0700a_num1.png,0722a_num2.png,0
2589,0779a_num4.png,0779c_num3.png,1
2590,1400aa_num1.png,1426b_num3.png,0
2591,1414c_num2.png,1414c_num4.png,1
2592,0923a_num2.png,0955b_num5.png,0
2593,1155a_num1.png,1155c_num2.png,1
2594,0837a_num1.png,0837a_num5.png,1
2595,0199a_num4.png,0199c_num4.png,1
2596,0002b_num4.png,0002b_num5.png,1
2597,1042a_num1.png,1042b_num2.png,1
2598,1433b_num2.png,1433c_num2.png,1
2599,1359b_num1.png,1359c_num4.png,1
2600,0058a_num1.png,0083a_num1.png,0
2601,0483a_num1.png,0484c_num2.png,0
2602,0190a_num1.png,0192a_num1.png,0
2603,0484a_num1.png,0512b_num5.png,0
2604,1417b_num4.png,1417c_num2.png,1
2605,0467a_num1.png,0472b_num4.png,0
2606,0927b_num2.png,0927c_num1.png,1
2607,1405a_num1.png,1405c_num1.png,1
2608,1043a_num5.png,1043b_num1.png,1
2609,0324b_num3.png,0324c_num1.png,1
2610,0312a_num4.png,0312b_num3.png,1
2611,1566a_num2.png,1566a_num3.png,1
2612,1250a_num1.png,1284c_num3.png,0
